20030|Башмак натяжителя цепи ВАЗ-2103 ROSTECO|https://www.rosteco.ru/products/bashmak-natyajitelya-tsepi-vaz-2103-ROSTECO|https://www.rosteco.ru/files/products/1.jpg|Главная/Каталог Продукции/Башмак натяжителя, успокоитель/Башмак натяжителя цепи ВАЗ-2103 ROSTECO|Извините, описание отсутствует.
20326|Втулки переднего стабилизатора Chevrolet Lacetti, ROSTECO, к-т|https://www.rosteco.ru/products/vtulki-perednego-stabilizatora-Chevrolett-Lacetti-ROSTECO-k-t|https://www.rosteco.ru/files/products/389.jpg|Главная/Каталог Продукции/Втулки/Втулки переднего стабилизатора Chevrolet Lacetti, ROSTECO, к-т|Для изготовления втулок стабилизатора разработана резиновая смесь (натуральный каучук с добавлением синтетического изопренового первой группы высшей категории). В качестве сырья создана устойчивая система из каучука различных ингредиентов, обладающих прочностью, эластичностью и способностью сохранять свои свойства в течении длительного времени, в том числе при статических и динамических нагрузках.Современное оборудование обеспечило равномерность вулканизации в массе изделия, чем была достигнута высокая воспроизводительность и однородность в блоке резины. Данная разработка успешно применена для изготовления втулок стабилизатора ROSTECO.
20433|Втулки  реактивных штанг, полиуретан ВАЗ-2101, ROSTECO, к-т|https://www.rosteco.ru/products/vtulki--reaktivnyih-shtang-poliuretan-vaz-2101-ROSTECO-k-t|https://www.rosteco.ru/files/products/390.jpg|Главная/Каталог Продукции/Втулки/Втулки  реактивных штанг, полиуретан ВАЗ-2101, ROSTECO, к-т|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20431|Втулки переднего стабилизатора ВАЗ-2110, ROSTECO, к-т|https://www.rosteco.ru/products/vtulki-perednego-stabilizatora-vaz-2110-ROSTECO-k-t|https://www.rosteco.ru/files/products/391.jpg|Главная/Каталог Продукции/Втулки/Втулки переднего стабилизатора ВАЗ-2110, ROSTECO, к-т|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20439|Втулки переднего стабилизатора ВАЗ-2123 Нива-Шевроле , ROSTECO, к-т|https://www.rosteco.ru/products/vtulki-perednego-stabilizatora-vaz-2123-niva-shevrole--ROSTECO-k-t|https://www.rosteco.ru/files/products/392.jpg|Главная/Каталог Продукции/Втулки/Втулки переднего стабилизатора ВАЗ-2123 Нива-Шевроле , ROSTECO, к-т|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20438|Втулки переднего стабилизатора ВАЗ-2190 Granta, ROSTECO, к-т|https://www.rosteco.ru/products/vtulki-perednego-stabilizatora-vaz-2190-Granta-ROSTECO-k-t|https://www.rosteco.ru/files/products/393.jpg|Главная/Каталог Продукции/Втулки/Втулки переднего стабилизатора ВАЗ-2190 Granta, ROSTECO, к-т|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20432|Втулки стабилизатора переднего, полиуретан ВАЗ-1118 Kalina, ROSTECO, к-т|https://www.rosteco.ru/products/vtulki-stabilizatora-perednego-poliuretan-vaz-1118-Kalina-ROSTECO-k-t|https://www.rosteco.ru/files/products/398.jpg|Главная/Каталог Продукции/Втулки/Втулки стабилизатора переднего, полиуретан ВАЗ-1118 Kalina, ROSTECO, к-т|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20449|Втулки рессоры УАЗ-3160, Хантер, Патриот, полиуретан, ROSTECO, к-т|https://www.rosteco.ru/products/vtulki-ressoryi-uaz-3160-hanter-patriot-poliuretan-ROSTECO-k-t|https://www.rosteco.ru/files/products/406.jpg|Главная/Каталог Продукции/Втулки/Втулки рессоры УАЗ-3160, Хантер, Патриот, полиуретан, ROSTECO, к-т|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20451|Втулка опорная продольной штанги УАЗ-3160 полиуретан, ROSTECO|https://www.rosteco.ru/products/vtulka-opornaya-prodolnoy-shtangi-uaz-3160-poliuretan-ROSTECO|https://www.rosteco.ru/files/products/407.jpg|Главная/Каталог Продукции/Втулки/Втулка опорная продольной штанги УАЗ-3160 полиуретан, ROSTECO|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20455|Подушка штанги стабилизатора УАЗ-3160, 452 (Евро-4), полиуретан, ROSTECO|https://www.rosteco.ru/products/podushka-shtangi-stabilizatora-uaz-3160-452-evro-4-poliuretan-ROSTECO|https://www.rosteco.ru/files/products/408.jpg|Главная/Каталог Продукции/Втулки/Подушка штанги стабилизатора УАЗ-3160, 452 (Евро-4), полиуретан, ROSTECO|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20457|Подушка стабилизатора полиуретан УАЗ-3160, ROSTECO|https://www.rosteco.ru/products/podushka-stabilizatora-poliuretan-uaz-3160-ROSTECO|https://www.rosteco.ru/files/products/409.jpg|Главная/Каталог Продукции/Втулки/Подушка стабилизатора полиуретан УАЗ-3160, ROSTECO|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20464|Подушка штанги стабилизатора УАЗ-3163, полиуретан, ROSTECO|https://www.rosteco.ru/products/podushka-shtangi-stabilizatora-uaz-3163-poliuretan-ROSTECO|https://www.rosteco.ru/files/products/410.jpg|Главная/Каталог Продукции/Втулки/Подушка штанги стабилизатора УАЗ-3163, полиуретан, ROSTECO|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20465|Подушка штанги стабилизатора УАЗ PATRIOT-3162 (D=27), полиуретан, ROSTECO|https://www.rosteco.ru/products/podushka-shtangi-stabilizatora-uaz-PATRIOT-3162-D27-poliuretan-ROSTECO|https://www.rosteco.ru/files/products/411.jpg|Главная/Каталог Продукции/Втулки/Подушка штанги стабилизатора УАЗ PATRIOT-3162 (D=27), полиуретан, ROSTECO|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
20454|Подушка штанги стабилизатора УАЗ-3160 полиуретан, ROSTECO|https://www.rosteco.ru/products/podushka-shtangi-stabilizatora-uaz-3160-poliuretan-ROSTECO|https://www.rosteco.ru/files/products/415.jpg|Главная/Каталог Продукции/Втулки/Подушка штанги стабилизатора УАЗ-3160 полиуретан, ROSTECO|Для изготовления втулок используется полиуретан - класс синтетических эластомеров с программируемыми свойствами. Полиуретаны широко применяются в промышленности как эффективные заменители резины — для изготовления деталей, работающих в агрессивных средах, в условиях больших знакопеременных нагрузок и температур. Рабочая температура для большинства полиуретанов — от -60° С до +80° С. Допустим кратковременный (до 24 часов) нагрев до 120° С.В подвеске автомобилей сайлентблоки, втулки и подушки из полиуретана используются достаточно давно — более 20 лет. Здесь полиуретан значительно превосходит своих резиновых предшественников. Однако, массового распространения полиуретан не получил в силу чисто экономических причин — изделия из полиуретана дороже и сложнее в изготовлении. Поэтому, на настоящее время, основной сферой применения полиуретана является тюнинг подвески внедорожников и спортивных машин — та сфера, где качество изделий ценится выше, чем грошовая экономия на цене.
